time,lat,lon,alt,speed,Current,RSSI,ECIO,IO,SINR,RSRQ,SNR,RSRP
2021-06-11T08:57:41.000Z,35.38863141,139.425789449,n/a,0.2,-37.0,-37.0,-2.5,-106.0,9.0,-9.0,13.0,-63.0
2021-06-11T08:57:43.000Z,35.388635375,139.42578229,64.656,0.446,-37.0,-37.0,-2.5,-106.0,9.0,-9.0,13.0,-63.0
2021-06-11T08:57:43.000Z,35.388635375,139.42578229,64.656,0.446,-37.0,-37.0,-2.5,-106.0,9.0,-9.0,12.4,-63.0
2021-06-11T08:57:47.000Z,35.388635375,139.42578229,64.656,0.177,-37.0,-37.0,-2.5,-106.0,9.0,-9.0,12.4,-63.0
2021-06-11T08:57:47.000Z,35.388635375,139.42578229,64.656,0.177,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,11.4,-69.0
2021-06-11T08:57:47.000Z,35.388635375,139.42578229,64.656,0.177,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,12.0,-69.0
2021-06-11T08:57:52.000Z,35.388658,139.425767972,64.575,0.0,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,12.0,-69.0
2021-06-11T08:57:52.000Z,35.388658,139.425767972,64.575,0.0,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,15.2,-69.0
2021-06-11T08:57:56.000Z,35.388680625,139.425753655,64.495,0.771,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,15.2,-69.0
2021-06-11T08:57:58.000Z,35.388691938,139.425746496,64.455,0.771,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,10.8,-69.0
2021-06-11T08:57:58.000Z,35.388691938,139.425746496,64.455,0.771,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,13.2,-69.0
2021-06-11T08:58:02.000Z,35.388725875,139.425725019,64.335,0.442,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,13.2,-69.0
2021-06-11T08:58:02.000Z,35.388725875,139.425725019,64.335,0.442,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,13.4,-69.0
2021-06-11T08:58:05.000Z,35.388726445,139.4257095,64.246,0.306,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,12.0,-69.0
2021-06-11T08:58:07.000Z,35.388727014,139.425693981,64.157,0.353,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,12.0,-69.0
2021-06-11T08:58:07.000Z,35.388727014,139.425693981,64.157,0.353,-44.0,-44.0,-2.5,-106.0,9.0,-9.0,12.0,-69.0
2021-06-11T08:58:11.000Z,35.388708924,139.42568562,n/a,0.539,-50.0,-50.0,-2.5,-106.0,9.0,-9.0,8.8,-79.0
2021-06-11T08:58:11.000Z,35.388708924,139.42568562,n/a,0.539,-50.0,-50.0,-2.5,-106.0,9.0,-9.0,8.8,-79.0
2021-06-11T08:58:11.000Z,35.388708924,139.42568562,n/a,0.539,-50.0,-50.0,-2.5,-106.0,9.0,-9.0,5.8,-79.0
2021-06-11T08:58:16.000Z,35.388682903,139.425691578,64.139,0.637,-50.0,-50.0,-2.5,-106.0,9.0,-9.0,5.8,-79.0
2021-06-11T08:58:16.000Z,35.388682903,139.425691578,64.139,0.637,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,4.2,-84.0
2021-06-11T08:58:20.000Z,35.388675556,139.425691578,63.56,0.0,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.0,-84.0
2021-06-11T08:58:22.000Z,35.388682903,139.425691578,64.139,0.0,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.0,-84.0
2021-06-11T08:58:22.000Z,35.388682903,139.425691578,64.139,0.0,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,5.6,-84.0
2021-06-11T08:58:26.000Z,35.388686299,139.425699938,63.609,0.208,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,5.6,-84.0
2021-06-11T08:58:26.000Z,35.388686299,139.425699938,63.609,0.208,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.0,-84.0
2021-06-11T08:58:29.000Z,35.388693646,139.425699938,64.188,0.306,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,10.4,-79.0
2021-06-11T08:58:31.000Z,35.388700436,139.425716659,63.128,0.769,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,10.4,-79.0
2021-06-11T08:58:31.000Z,35.388700436,139.425716659,63.128,0.769,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,4.0,-86.0
2021-06-11T08:58:35.000Z,35.388720783,139.425764417,63.403,1.102,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,4.0,-86.0
2021-06-11T08:58:35.000Z,35.388720783,139.425764417,63.403,1.102,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.8,-86.0
2021-06-11T08:58:35.000Z,35.388720783,139.425764417,63.403,1.102,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,6.6,-86.0
2021-06-11T08:58:40.000Z,35.388708331,139.425802614,63.621,1.237,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,6.6,-86.0
2021-06-11T08:58:40.000Z,35.388708331,139.425802614,63.621,1.237,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,5.0,-86.0
2021-06-11T08:58:44.000Z,35.388685706,139.425816932,n/a,0.612,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,5.0,-86.0
2021-06-11T08:58:46.000Z,35.388685706,139.425816932,n/a,0.177,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,6.4,-86.0
2021-06-11T08:58:46.000Z,35.388685706,139.425816932,n/a,0.177,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.0,-86.0
2021-06-11T08:58:50.000Z,35.388700983,139.425802614,n/a,0.208,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.0,-86.0
2021-06-11T08:58:50.000Z,35.388700983,139.425802614,n/a,0.208,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,4.8,-86.0
2021-06-11T08:58:53.000Z,35.388708331,139.425802614,n/a,0.177,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.8,-86.0
2021-06-11T08:58:55.000Z,35.388712296,139.425795455,63.002,0.208,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.8,-86.0
2021-06-11T08:58:55.000Z,35.388712296,139.425795455,63.002,0.208,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,8.8,-81.0
2021-06-11T08:58:59.000Z,35.388726992,139.425795455,64.16,0.467,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,8.8,-81.0
2021-06-11T08:59:00.000Z,35.388730956,139.425788296,63.541,0.177,-57.0,-57.0,-2.5,-106.0,9.0,-9.0,7.6,-81.0
