time,lat,lon,alt,Current,RSSI,ECIO,IO,SINR(8),RSRQ,SNR,RSRP,s_pcid,s_rc,s_db,s_lband,s_State,p_pcid,p_rc,p_db,p_lband,E-UTRA band 1: 2100,E-UTRA band 1: 900
2021-12-05T07:04:01.000Z,35.38862636,139.4273481,130,-45,-45,-2.5,-106,9,-17,-4.2,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:04:08.000Z,35.38863549,139.4269971,130,-45,-45,-2.5,-106,9,-12,1.4,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:04:21.000Z,35.38863224,139.4263799,130,-45,-45,-2.5,-106,9,-12,2,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:04:22.000Z,35.38863338,139.4263489,130,-45,-45,-2.5,-106,9,-12,0.4,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:04:29.000Z,35.38863679,139.4262558,130,-45,-45,-2.5,-106,9,-12,4,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 163.0, -12.9, -71.7, -50.9, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:04:42.000Z,35.38863348,139.4259442,130,-45,-45,-2.5,-106,9,-12,-3,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:04:43.000Z,35.38865157,139.4259526,130,-45,-45,-2.5,-106,9,-13,-0.8,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:04:50.000Z,35.38881557,139.4260016,130,-45,-45,-2.5,-106,9,-13,-0.4,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:05:03.000Z,35.38881664,139.426275,130,-45,-45,-2.5,-106,9,-13,0.2,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:05:04.000Z,35.38881493,139.4263215,130,-45,-45,-2.5,-106,9,-13,0,-75,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:05:11.000Z,35.38879902,139.4266558,130,-45,-45,-2.5,-106,9,-13,-4.8,-80,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 36.0, -18.3, -83.0, -55.2]",[]
2021-12-05T07:05:24.000Z,35.38880456,139.4271082,130,-45,-45,-2.5,-106,9,-13,-1.6,-80,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],[]
2021-12-05T07:05:25.000Z,35.38880456,139.4271082,130,-45,-45,-2.5,-106,9,-13,-0.4,-80,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 167.0, -17.4, -81.1, -53.6]",[]
2021-12-05T07:05:32.000Z,35.38880562,139.4273804,130,-45,-45,-2.5,-106,9,-13,-3.4,-80,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 167.0, -20.0, -83.8, -54.8]",[]
2021-12-05T07:05:45.000Z,35.38880885,139.4279964,130,-45,-45,-2.5,-106,9,-13,-2,-80,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 167.0, -19.3, -84.0, -54.4]",[]
2021-12-05T07:05:46.000Z,35.38879979,139.4280429,130,-45,-45,-2.5,-106,9,-13,-3.2,-80,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:']",[]
2021-12-05T07:05:53.000Z,35.38880203,139.4281838,130,-45,-45,-2.5,-106,9,-13,-0.4,-71,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 188.0, -17.5, -78.8, -53.4, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:06.000Z,35.38901134,139.4278986,130,-45,-45,-2.5,-106,9,-13,-2.4,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 185.0, -17.2, -81.5, -57.2]","['\t\tCell [0]:', 188.0, -17.7, -80.8, -54.6, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:07.000Z,35.38901868,139.4278986,130,-45,-45,-2.5,-106,9,-18,-3.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:14.000Z,35.38901984,139.4278687,130,-45,-45,-2.5,-106,9,-18,-4.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:27.000Z,35.38903129,139.4272527,130,-45,-45,-2.5,-106,9,-18,-3.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 114.0, -15.5, -77.0, -53.8, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:28.000Z,35.389033,139.4272062,130,-45,-45,-2.5,-106,9,-18,-5.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 114.0, -16.4, -78.1, -53.4, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:35.000Z,35.38903421,139.4268707,130,-45,-45,-2.5,-106,9,-18,-5.4,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 114.0, -16.0, -76.8, -52.7, '\t\tCell [1]:', 188.0, -17.5, -79.6, -54.8, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:48.000Z,35.38906257,139.4264971,130,-45,-45,-2.5,-106,9,-18,-5.2,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 114.0, -16.0, -76.9, -53.1, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:49.000Z,35.38906428,139.4264505,130,-45,-45,-2.5,-106,9,-18,-7.8,-82,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 163.0, -13.5, -70.9, -50.1, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-12-05T07:06:56.000Z,35.38905361,139.4261377,130,-45,-45,-2.5,-106,9,-18,-4.8,-82,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 163.0, -13.6, -78.9, -56.2]","['\t\tCell [0]:', 109.0, -19.2, -78.9, -50.3]"
2021-12-05T07:07:09.000Z,35.38917179,139.4262309,130,-45,-45,-2.5,-106,9,-18,-0.8,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 188.0, -19.9, -79.1, -49.8]"
2021-12-05T07:07:10.000Z,35.38918593,139.4262476,130,-45,-45,-2.5,-106,9,-18,-3.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,"['\t\tCell [0]:', 163.0, -16.9, -81.8, -54.9]",[]
2021-12-05T07:07:17.000Z,35.38921759,139.4262882,130,-45,-45,-2.5,-106,9,-18,-3.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 188.0, -17.1, -76.1, -48.7, '\t\tCell [1]:', 109.0, -17.3, -78.2, -48.8]"
2021-12-05T07:07:30.000Z,35.38921521,139.4267562,130,-45,-45,-2.5,-106,9,-18,-3,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 109.0, -16.2, -76.2, -51.4]"
2021-12-05T07:07:31.000Z,35.3892135,139.4268027,130,-45,-45,-2.5,-106,9,-18,-4.6,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', 109.0, -16.5, -76.5, -49.9]"
2021-12-05T07:07:38.000Z,35.38920155,139.4271298,130,-45,-45,-2.5,-106,9,-18,-5,-77,163,475,15,eutran-1,deconfigured,163,3750,10,eutran-8,[],"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
n/a,n/a,n/a,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:00.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:02.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:03.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:06.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:09.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:11.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,29.8,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:12.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:15.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:19.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,29.8,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:20.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,29.8,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:24.000Z,35.38819621,139.4256319,1,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:26.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:27.000Z,35.38819621,139.4256319,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:30.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:33.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:36.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:38.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,29.6,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:39.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,29.6,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:42.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:44.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:45.000Z,35.38819224,139.425639,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:48.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:50.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:51.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:54.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:56.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:03:57.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:00.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:02.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,30,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:03.000Z,35.38818093,139.4256462,0,-42,-42,-2.5,-106,9,-9,28.4,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:06.000Z,35.38818093,139.4256462,1,-42,-42,-2.5,-106,9,-9,28.4,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:08.000Z,35.38817357,139.425645,7,-42,-42,-2.5,-106,9,-9,27.6,-66,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:09.000Z,35.38816961,139.4256521,12,-56,-56,-2.5,-106,9,-9,18,-81,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:12.000Z,35.38815037,139.4256736,18,-56,-56,-2.5,-106,9,-9,18,-81,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:15.000Z,35.38815034,139.4256712,28,-49,-49,-2.5,-106,9,-9,7.2,-81,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:19.000Z,35.38814633,139.4256736,41,-49,-49,-2.5,-106,9,-14,-3.8,-81,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:20.000Z,35.38815367,139.4256724,46,-49,-49,-2.5,-106,9,-14,-3.8,-81,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
2021-12-05T05:04:24.000Z,35.38815754,139.4256556,53,-49,-49,-2.5,-106,9,-14,-1,-81,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,[],[]
