time,lat,lon,alt,speed,Current,RSSI,ECIO,IO,SINR,RSRQ,SNR,RSRP,PCID
2021-06-17T08:43:06.000Z,35.386564531,139.42837662,122.175,0.208,-43.0,-43.0,-2.5,-106.0,9.0,-12.0,10.0,-69.0,106.0
2021-06-17T08:43:10.000Z,35.386565101,139.428361102,122.086,0.106,-43.0,-43.0,-2.5,-106.0,9.0,-12.0,8.4,-69.0,106.0
2021-06-17T08:43:17.000Z,35.386561137,139.42836826,122.705,0.306,-43.0,-43.0,-2.5,-106.0,9.0,-12.0,5.2,-74.0,106.0
2021-06-17T08:43:18.000Z,35.386561137,139.42836826,122.705,0.353,-43.0,-43.0,-2.5,-106.0,9.0,-12.0,8.0,-74.0,106.0
2021-06-17T08:43:22.000Z,35.386630672,139.428481697,122.205,6.912,-43.0,-43.0,-2.5,-106.0,9.0,-12.0,2.8,-74.0,106.0
2021-06-17T08:43:29.000Z,35.387038257,139.429120518,122.433,11.969,-43.0,-43.0,-2.5,-106.0,9.0,-12.0,-1.4,-74.0,106.0
2021-06-17T08:43:30.000Z,35.387104397,139.429225596,122.463,12.374,-43.0,-43.0,-2.5,-106.0,9.0,-17.0,-1.6,-82.0,106.0
2021-06-17T08:43:34.000Z,35.387366132,139.429622029,123.024,11.066,-43.0,-43.0,-2.5,-106.0,9.0,-17.0,1.0,-76.0,106.0
2021-06-17T08:43:41.000Z,35.387887408,139.430173762,122.763,11.982,-43.0,-43.0,-2.5,-106.0,9.0,-11.0,2.4,-76.0,106.0
2021-06-17T08:43:42.000Z,35.387981266,139.430225127,123.644,11.487,-43.0,-43.0,-2.5,-106.0,9.0,-11.0,2.8,-76.0,106.0
2021-06-17T08:43:46.000Z,35.388338632,139.430424634,123.084,10.544,-43.0,-43.0,-2.5,-106.0,9.0,-11.0,0.6,-76.0,106.0
2021-06-17T08:43:53.000Z,35.388740107,139.430626547,122.542,4.049,-43.0,-43.0,-2.5,-106.0,9.0,-11.0,-0.8,-76.0,106.0
2021-06-17T08:43:54.000Z,35.388790425,139.43065999,123.316,6.526,-43.0,-43.0,-2.5,-106.0,9.0,-11.0,-3.8,-81.0,106.0
