time,lat,lon,alt,MCC,MNC,CELL_ID,earfcn_dl,earfcn_ul,RSRP,RSRQ,SINR,LTE RRC,csq,
2022-03-21T06:31:55.000Z,35.39062945,139.4269169,77,440,20,8659292,3750,21750,-84,-18,7,connected,84,
2022-03-21T06:31:56.000Z,35.39061982,139.426979,76,440,20,8659292,3750,21750,-84,-18,7,connected,84,
2022-03-21T06:31:59.000Z,35.39058755,139.4271569,77,440,20,8659292,3750,21750,-90,-18,8,connected,90,
2022-03-21T06:32:01.000Z,35.3905649,139.4272727,77,440,20,8659292,3750,21750,-90,-18,5,connected,90,
2022-03-21T06:32:02.000Z,35.39054791,139.4273335,76,440,20,8659292,3750,21750,-90,-18,5,connected,90,
2022-03-21T06:32:05.000Z,35.39052074,139.4274732,77,440,20,8659292,3750,21750,-90,-18,6,connected,90,
2022-03-21T06:32:07.000Z,35.39056825,139.427484,72,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:32:08.000Z,35.39061913,139.4275019,72,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:32:11.000Z,35.39075033,139.4275402,72,440,20,8659292,3750,21750,-84,-18,3,connected,84,
2022-03-21T06:32:13.000Z,35.39075881,139.4275091,74,440,20,26935819,3750,21750,-84,-18,3,connected,84,
2022-03-21T06:32:14.000Z,35.39076109,139.427447,72,440,20,26935819,3750,21750,-84,-18,3,connected,84,
2022-03-21T06:32:17.000Z,35.39078659,139.4272536,72,440,20,26935819,3750,21750,-84,-18,0,connected,84,
2022-03-21T06:32:19.000Z,35.39080981,139.4271223,72,440,20,26935819,3750,21750,-84,-18,4,connected,84,
2022-03-21T06:32:20.000Z,35.39081549,139.4270686,70,440,20,26935819,3750,21750,-84,-18,4,connected,84,
2022-03-21T06:32:23.000Z,35.39084437,139.4268824,73,440,20,26935819,3750,21750,-84,-18,9,connected,84,
2022-03-21T06:32:25.000Z,35.39085967,139.4267666,72,440,20,26935819,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:26.000Z,35.39086533,139.4267117,72,440,20,26936070,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:29.000Z,35.39088686,139.4265254,70,440,20,26936070,3750,21750,-89,-18,4,connected,89,
2022-03-21T06:32:31.000Z,35.39090951,139.4264096,72,440,20,26936070,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:32.000Z,35.39091914,139.4263476,72,440,20,26936070,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:35.000Z,35.39093672,139.4261697,70,440,20,26936070,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:37.000Z,35.39095202,139.4260539,68,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:38.000Z,35.3909543,139.4259918,70,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:41.000Z,35.39097922,139.425814,71,440,20,26935818,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:43.000Z,35.39099847,139.4256898,70,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:44.000Z,35.39101884,139.4256361,70,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:47.000Z,35.39104377,139.4254582,68,440,20,26935818,3750,21750,-89,-18,4,connected,89,
2022-03-21T06:32:49.000Z,35.39105567,139.4253341,67,440,20,26935818,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:50.000Z,35.39106869,139.4252803,68,440,20,26935818,3750,21750,-89,-18,6,connected,89,
2022-03-21T06:32:53.000Z,35.39109022,139.4250941,68,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:55.000Z,35.3911123,139.4249938,77,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:56.000Z,35.39111965,139.4249938,73,440,20,26935818,3750,21750,-89,-18,5,connected,89,
2022-03-21T06:32:59.000Z,35.39125141,139.4250166,72,440,20,26935818,3750,21750,-84,-18,2,connected,84,
2022-03-21T06:33:01.000Z,35.39134641,139.4250369,73,440,20,26935818,3750,21750,-84,-18,2,connected,84,
2022-03-21T06:33:02.000Z,35.39139052,139.4250393,68,440,20,26935818,3750,21750,-84,-18,2,connected,84,
2022-03-21T06:33:05.000Z,35.39138033,139.4251169,71,440,20,26935818,3750,21750,-84,-18,5,connected,84,
2022-03-21T06:33:07.000Z,35.39136446,139.4252482,70,440,20,8659292,3750,21750,-84,-18,4,connected,84,
2022-03-21T06:33:08.000Z,35.39135087,139.4253174,69,440,20,8659292,3750,21750,-84,-18,4,connected,84,
2022-03-21T06:33:11.000Z,35.39131859,139.4254953,70,440,20,8659292,3750,21750,-84,-18,4,connected,84,
2022-03-21T06:33:13.000Z,35.39129934,139.4256195,69,440,20,8659292,3750,21750,-84,-18,5,connected,84,
2022-03-21T06:33:14.000Z,35.39128971,139.4256815,74,440,20,8659292,3750,21750,-84,-18,5,connected,84,
2022-03-21T06:33:17.000Z,35.39125744,139.4258594,78,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:33:19.000Z,35.39123479,139.4259752,75,440,20,8659292,3750,21750,-89,-18,8,connected,89,
2022-03-21T06:33:20.000Z,35.39122177,139.4260289,72,440,20,8659292,3750,21750,-89,-18,8,connected,89,
2022-03-21T06:33:23.000Z,35.39118554,139.4262152,75,440,20,8659292,3750,21750,-89,-18,4,connected,89,
2022-03-21T06:33:25.000Z,35.39116685,139.4263226,75,440,20,8659292,3750,21750,-89,-18,7,connected,89,
2022-03-21T06:33:26.000Z,35.39115722,139.4263847,75,440,20,8659292,3750,21750,-89,-18,7,connected,89,
2022-03-21T06:33:29.000Z,35.39112098,139.4265697,76,440,20,8659292,3750,21750,-84,-18,3,connected,84,
2022-03-21T06:33:31.000Z,35.39110568,139.4266855,78,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:33:32.000Z,35.39109605,139.4267476,76,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:33:35.000Z,35.39106378,139.4269254,77,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:33:37.000Z,35.39104453,139.4270496,78,440,20,8659292,3750,21750,-84,-18,12,connected,84,
2022-03-21T06:33:38.000Z,35.3910315,139.4271033,76,440,20,8659292,3750,21750,-84,-18,12,connected,84,
2022-03-21T06:33:41.000Z,35.39100262,139.4272895,74,440,20,8659292,3750,21750,-84,-18,7,connected,84,
2022-03-21T06:33:43.000Z,35.39097997,139.4274053,79,440,20,8659292,3750,21750,-84,-18,5,connected,84,
2022-03-21T06:33:44.000Z,35.39096695,139.4274591,77,440,20,8659292,3750,21750,-84,-18,5,connected,84,
2022-03-21T06:33:47.000Z,35.39095561,139.4275677,73,440,20,8659292,3750,21750,-84,-18,3,connected,84,
2022-03-21T06:33:49.000Z,35.39103252,139.4275797,73,440,20,8659292,3750,21750,-84,-18,0,connected,84,
2022-03-21T06:33:50.000Z,35.39108738,139.4275904,73,440,20,8659292,3750,21750,-84,-18,0,connected,84,
2022-03-21T06:33:53.000Z,35.39118917,139.4276275,72,440,20,8659292,3750,21750,-84,-18,3,connected,84,
2022-03-21T06:33:55.000Z,35.39119541,139.4275582,71,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:33:56.000Z,35.391209,139.427489,69,440,20,8659292,3750,21750,-84,-18,6,connected,84,
2022-03-21T06:33:59.000Z,35.39124523,139.4273028,70,440,20,8659292,3750,21750,-90,-18,8,connected,90,
2022-03-21T06:34:01.000Z,35.39126788,139.427187,72,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:02.000Z,35.39127751,139.4271249,73,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:05.000Z,35.3913098,139.4269482,70,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:34:07.000Z,35.3913364,139.4268241,69,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:08.000Z,35.39134942,139.4267703,71,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:11.000Z,35.39138904,139.4265925,70,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:13.000Z,35.39141904,139.4264767,69,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:14.000Z,35.39142866,139.4264146,69,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:17.000Z,35.39146433,139.4262451,69,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:34:19.000Z,35.39148359,139.4261209,69,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:34:20.000Z,35.39150396,139.4260672,70,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:34:23.000Z,35.39153623,139.4258893,70,440,20,26935818,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:34:25.000Z,35.39155888,139.4257735,72,440,20,26935818,3750,21750,-85,-18,0,connected,85,
2022-03-21T06:34:26.000Z,35.3915719,139.4257198,72,440,20,26935818,3750,21750,-85,-18,0,connected,85,
2022-03-21T06:34:29.000Z,35.39161549,139.4255348,72,440,20,26935818,3750,21750,-85,-18,1,connected,85,
2022-03-21T06:34:31.000Z,35.39163813,139.425419,70,440,20,26935818,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:32.000Z,35.39164776,139.4253569,72,440,20,26935818,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:35.000Z,35.39167607,139.4251862,69,440,20,26935815,475,18475,-85,-18,1,connected,85,
2022-03-21T06:34:37.000Z,35.39169587,139.425148,74,440,20,26935815,475,18475,-85,-18,5,connected,85,
2022-03-21T06:34:38.000Z,35.39172866,139.4251576,73,440,20,26935815,475,18475,-85,-18,5,connected,85,
2022-03-21T06:34:41.000Z,35.39188248,139.4251815,72,440,20,26935815,475,18475,-85,-18,9,connected,85,
2022-03-21T06:34:43.000Z,35.39198145,139.4251947,72,440,20,26935818,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:44.000Z,35.39202895,139.4252054,73,440,20,26935818,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:47.000Z,35.39204252,139.4252377,87,440,20,8659292,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:34:49.000Z,35.39199782,139.4253523,76,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:34:50.000Z,35.39197348,139.4254131,76,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:34:53.000Z,35.39191916,139.4255898,76,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:34:55.000Z,35.39188916,139.4257056,77,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:56.000Z,35.39186879,139.4257593,77,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:34:59.000Z,35.39181503,139.4259205,78,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:35:01.000Z,35.39178164,139.4260279,77,440,20,8659292,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:35:02.000Z,35.39175731,139.4260888,78,440,20,8659292,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:35:05.000Z,35.39169223,139.4262571,78,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:35:07.000Z,35.39165884,139.4263645,76,440,20,8659292,3750,21750,-85,-18,2,connected,85,
2022-03-21T06:35:08.000Z,35.39163451,139.4264254,75,440,20,8659292,3750,21750,-85,-18,2,connected,85,
2022-03-21T06:35:11.000Z,35.39158753,139.4266021,78,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:35:13.000Z,35.39154679,139.4267095,77,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:35:14.000Z,35.39152642,139.4267632,78,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:35:17.000Z,35.39147604,139.4269315,77,440,20,8659292,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:35:19.000Z,35.3914387,139.4270473,78,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:35:20.000Z,35.39141833,139.4271011,77,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:35:23.000Z,35.39135665,139.4272777,77,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:35:25.000Z,35.39132326,139.4273852,77,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:35:26.000Z,35.39131023,139.4274389,74,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:35:29.000Z,35.39126555,139.427452,77,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:35:31.000Z,35.39116659,139.4274388,73,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:35:32.000Z,35.3911157,139.4274209,75,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:35:35.000Z,35.3909698,139.4273815,75,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:35:37.000Z,35.39086744,139.4273599,74,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:35:38.000Z,35.39082333,139.4273575,74,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:35:41.000Z,35.39067743,139.4273181,74,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:35:43.000Z,35.39058978,139.4272978,69,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:35:44.000Z,35.39056772,139.4272966,75,440,20,26936070,3750,21750,-90,-18,12,connected,90,
2022-03-21T06:35:47.000Z,35.39059829,139.4271652,69,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:35:49.000Z,35.39061245,139.4270805,71,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:35:50.000Z,35.3906232,139.4270888,73,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:35:53.000Z,35.39076175,139.4271283,73,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:35:55.000Z,35.39086014,139.427157,73,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:35:56.000Z,35.39090368,139.4271749,73,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:35:59.000Z,35.39105298,139.4272227,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:01.000Z,35.39114402,139.4272514,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:02.000Z,35.39119491,139.4272693,72,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:36:05.000Z,35.3913295,139.4273159,71,440,20,8659292,3750,21750,-85,-18,1,connected,85,
2022-03-21T06:36:07.000Z,35.39135552,139.42731,72,440,20,8659292,3750,21750,-85,-18,1,connected,85,
2022-03-21T06:36:08.000Z,35.39135723,139.4272634,68,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:36:11.000Z,35.39141834,139.4271023,72,440,20,26936070,3750,21750,-91,-18,9,connected,91,
2022-03-21T06:36:13.000Z,35.39141551,139.4270784,75,440,20,26936070,3750,21750,-91,-18,9,connected,91,
2022-03-21T06:36:14.000Z,35.39137537,139.4270688,70,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:17.000Z,35.39122607,139.427021,73,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:19.000Z,35.39111694,139.426984,75,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:20.000Z,35.39106943,139.4269732,74,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:23.000Z,35.3909241,139.4269182,74,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:36:25.000Z,35.39082571,139.4268895,74,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:36:26.000Z,35.3907782,139.4268788,75,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:36:29.000Z,35.39065436,139.4268405,75,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:36:31.000Z,35.3906555,139.4268095,72,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:36:32.000Z,35.39066512,139.4267474,69,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:36:35.000Z,35.39068552,139.4265922,72,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:37.000Z,35.39072171,139.4266101,74,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:36:38.000Z,35.39077656,139.4266209,73,440,20,8659292,3750,21750,-85,-18,2,connected,85,
2022-03-21T06:36:41.000Z,35.39092584,139.4266675,74,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:36:43.000Z,35.39102424,139.4266962,72,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:36:44.000Z,35.39107174,139.426707,72,440,20,8659292,3750,21750,-85,-18,2,connected,85,
2022-03-21T06:36:47.000Z,35.39121368,139.4267536,73,440,20,8659292,3750,21750,-85,-18,2,connected,85,
2022-03-21T06:36:49.000Z,35.39131604,139.4267751,73,440,20,8659292,3750,21750,-85,-18,2,connected,85,
2022-03-21T06:36:50.000Z,35.39136354,139.4267859,72,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:36:53.000Z,35.39150548,139.4268325,73,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:36:55.000Z,35.39153546,139.4268194,71,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:36:56.000Z,35.39154056,139.42678,69,440,20,8659292,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:36:59.000Z,35.39157283,139.4266021,70,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:37:01.000Z,35.39156266,139.4265782,73,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:37:02.000Z,35.39151855,139.4265758,73,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:37:05.000Z,35.39137265,139.4265364,75,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:37:07.000Z,35.39127029,139.4265148,73,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:37:08.000Z,35.39122278,139.4265041,73,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:37:11.000Z,35.39106954,139.4264646,72,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:37:13.000Z,35.39096718,139.4264431,73,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:37:14.000Z,35.39092364,139.4264252,75,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:37:17.000Z,35.39076642,139.4263929,72,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:37:19.000Z,35.39067877,139.4263726,74,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:37:20.000Z,35.39062788,139.4263546,73,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:37:23.000Z,35.39048198,139.4263152,74,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:37:25.000Z,35.39038302,139.426302,73,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:37:26.000Z,35.39033213,139.4262841,74,440,20,26936070,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:37:29.000Z,35.39018623,139.4262446,73,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:37:31.000Z,35.39008784,139.426216,74,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:37:32.000Z,35.39004033,139.4262052,74,440,20,26936070,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:37:35.000Z,35.38992724,139.4261765,71,440,20,9589505,475,18475,-78,-18,2,connected,78,
2022-03-21T06:37:37.000Z,35.38995157,139.4261156,69,440,20,9589505,475,18475,-78,-18,2,connected,78,
2022-03-21T06:37:38.000Z,35.38997251,139.4260464,69,440,20,9589505,475,18475,-78,-18,4,connected,78,
2022-03-21T06:37:41.000Z,35.39000081,139.4259784,73,440,20,9589505,475,18475,-88,-18,9,connected,88,
2022-03-21T06:37:43.000Z,35.39009921,139.4260071,72,440,20,9589505,475,18475,-88,-18,9,connected,88,
2022-03-21T06:37:44.000Z,35.39014671,139.4260178,73,440,20,9589505,475,18475,-88,-18,10,connected,88,
2022-03-21T06:37:47.000Z,35.39029658,139.4260501,72,440,20,8659292,3750,21750,-88,-18,10,connected,88,
2022-03-21T06:37:49.000Z,35.39039159,139.4260716,72,440,20,8659292,3750,21750,-88,-18,10,connected,88,
2022-03-21T06:37:50.000Z,35.39044248,139.4260896,73,440,20,8659292,3750,21750,-88,-18,6,connected,88,
2022-03-21T06:37:53.000Z,35.39058103,139.426129,72,440,20,8659292,3750,21750,-88,-18,5,connected,88,
2022-03-21T06:37:55.000Z,35.39067265,139.4261422,73,440,20,8659292,3750,21750,-88,-18,5,connected,88,
2022-03-21T06:37:56.000Z,35.3907275,139.4261529,72,440,20,8659292,3750,21750,-88,-18,7,connected,88,
2022-03-21T06:37:59.000Z,35.3908734,139.4261924,71,440,20,8659292,3750,21750,-88,-18,4,connected,88,
2022-03-21T06:38:01.000Z,35.39097914,139.4262211,72,440,20,8659292,3750,21750,-88,-18,4,connected,88,
2022-03-21T06:38:02.000Z,35.39102665,139.4262318,73,440,20,8659292,3750,21750,-88,-18,7,connected,88,
2022-03-21T06:38:05.000Z,35.39116915,139.4262629,73,440,20,8659292,3750,21750,-88,-18,8,connected,88,
2022-03-21T06:38:07.000Z,35.39126753,139.4262904,74,440,20,8659292,3750,21750,-88,-18,8,connected,88,
2022-03-21T06:38:08.000Z,35.39131504,139.4263012,71,440,20,8659292,3750,21750,-83,-18,3,connected,83,
2022-03-21T06:38:11.000Z,35.39146432,139.4263478,71,440,20,8659292,3750,21750,-83,-18,1,connected,83,
2022-03-21T06:38:13.000Z,35.39156667,139.4263681,73,440,20,8659292,3750,21750,-83,-18,1,connected,83,
2022-03-21T06:38:14.000Z,35.39161418,139.4263789,71,440,20,8659292,3750,21750,-83,-18,7,connected,83,
2022-03-21T06:38:17.000Z,35.39164529,139.4263335,73,440,20,8659292,3750,21750,-88,-18,4,connected,88,
2022-03-21T06:38:19.000Z,35.39166455,139.4262105,67,440,20,8659292,3750,21750,-88,-18,4,connected,88,
2022-03-21T06:38:20.000Z,35.39168096,139.426164,74,440,20,8659292,3750,21750,-88,-18,10,connected,88,
2022-03-21T06:38:23.000Z,35.39161536,139.4261449,72,440,20,8659292,3750,21750,-89,-18,9,connected,89,
2022-03-21T06:38:25.000Z,35.39150565,139.4261233,71,440,20,8659292,3750,21750,-89,-18,9,connected,88,
2022-03-21T06:38:26.000Z,35.39145475,139.4261042,73,440,20,26936070,3750,21750,-88,-18,7,connected,88,
2022-03-21T06:38:29.000Z,35.39130151,139.4260648,72,440,20,26936070,3750,21750,-87,-18,6,connected,87,
2022-03-21T06:38:31.000Z,35.39120254,139.4260516,73,440,20,26936070,3750,21750,-87,-18,6,connected,87,
2022-03-21T06:38:32.000Z,35.391159,139.4260337,74,440,20,26936070,3750,21750,-88,-18,5,connected,88,
2022-03-21T06:38:35.000Z,35.39100915,139.4260026,74,440,20,26936070,3750,21750,-88,-18,5,connected,88,
2022-03-21T06:38:37.000Z,35.39091075,139.4259739,75,440,20,26936070,3750,21750,-88,-18,4,connected,88,
2022-03-21T06:38:38.000Z,35.3908559,139.4259631,75,440,20,26936070,3750,21750,-88,-18,8,connected,88,
2022-03-21T06:38:41.000Z,35.3907134,139.4259321,75,440,20,26936070,3750,21750,-88,-18,8,connected,88,
2022-03-21T06:38:43.000Z,35.39061104,139.4259105,74,440,20,26936070,3750,21750,-88,-18,6,connected,88,
2022-03-21T06:38:44.000Z,35.39056353,139.4258998,74,440,20,26936070,3750,21750,-88,-18,6,connected,88,
2022-03-21T06:38:47.000Z,35.39041763,139.4258603,71,440,20,26936070,3750,21750,-88,-18,6,connected,88,
2022-03-21T06:38:49.000Z,35.39031527,139.4258388,73,440,20,26936070,3750,21750,-88,-18,6,connected,88,
2022-03-21T06:38:50.000Z,35.39027173,139.4258209,73,440,20,26936070,3750,21750,-88,-18,5,connected,88,
2022-03-21T06:38:53.000Z,35.39012187,139.4257886,72,440,20,26936070,3750,21750,-88,-18,5,connected,88,
2022-03-21T06:38:55.000Z,35.39003421,139.4257683,70,440,20,9589505,475,18475,-88,-18,6,connected,88,
2022-03-21T06:38:56.000Z,35.39000876,139.4257587,73,440,20,8929539,475,18475,-88,-18,6,connected,88,
2022-03-21T06:38:59.000Z,35.39005347,139.4256441,70,440,20,26935818,3750,21750,-83,-18,6,connected,88,
2022-03-21T06:39:01.000Z,35.39007951,139.4255367,73,440,20,26936070,3750,21750,-88,-18,6,connected,88,
2022-03-21T06:39:02.000Z,35.39008008,139.4255212,74,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:39:05.000Z,35.39020731,139.4255666,72,440,20,8659292,3750,21750,-95,-18,14,connected,86,
2022-03-21T06:39:07.000Z,35.39030907,139.4256012,72,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:39:08.000Z,35.39036392,139.425612,72,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:11.000Z,35.39051717,139.4256514,72,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:13.000Z,35.39061218,139.4256729,72,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:14.000Z,35.39065573,139.4256909,72,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:17.000Z,35.39080161,139.4257291,72,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:19.000Z,35.39089266,139.4257578,72,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:39:20.000Z,35.39094017,139.4257685,72,440,20,8659292,3750,21750,-86,-18,2,connected,86,
2022-03-21T06:39:23.000Z,35.39107872,139.425808,72,440,20,8659292,3750,21750,-86,-18,2,connected,86,
2022-03-21T06:39:25.000Z,35.39117711,139.4258367,73,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:39:26.000Z,35.39123197,139.4258474,72,440,20,8659292,3750,21750,-86,-18,8,connected,86,
2022-03-21T06:39:29.000Z,35.39136655,139.425894,72,440,20,8659292,3750,21750,-86,-18,8,connected,86,
2022-03-21T06:39:31.000Z,35.3914576,139.4259227,72,440,20,8659292,3750,21750,-86,-18,7,connected,86,
2022-03-21T06:39:32.000Z,35.39151585,139.4259419,72,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:35.000Z,35.39166175,139.4259813,73,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:39:37.000Z,35.3917528,139.42601,73,440,20,8659292,3750,21750,-86,-18,3,connected,86,
2022-03-21T06:39:38.000Z,35.39179294,139.4260196,72,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:39:41.000Z,35.39182576,139.4259276,68,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:39:43.000Z,35.39186707,139.4258047,72,440,20,8659292,3750,21750,-86,-18,5,connected,86,
2022-03-21T06:39:44.000Z,35.3918863,139.425782,73,440,20,26935818,3750,21750,-86,-18,7,connected,86,
